时间(s),X坐标(m),Y坐标(m),Vx(m/s),Vy(m/s),Ax(m/s^2),Ay(m/s^2)
168.37325750852563,-3.2310446603180387,4.5306946209368855,0.3115474047614913,0.26958203073012094,0.06175849200598064,0.16495089909307895
168.47325750852562,-3.6374188640018152,4.286075537445694,-0.04697260244301325,0.061947736609372514,-0.07021294992242427,0.08461008901872752
168.57325750852561,-3.691001749110026,4.359688404034948,-0.09489892509550656,0.12617486232742875,-0.08514826918624008,0.10477814924498402
168.6732575085256,-3.9721644809529395,4.377778321330143,-0.32926730069336185,0.14072280914682564,-0.16684016058298923,0.10623646120349138
168.7732575085256,-3.579309513531168,4.042556993852338,0.021860380413451667,-0.14643855694996588,-0.030195836509129464,-0.0033247075771605378
168.8732575085256,-3.8640584618894063,3.899709153109326,-0.21956451668680865,-0.2520385063155679,-0.11631397739345892,-0.040992993923278064
168.9732575085256,-3.8865964834450533,3.8743003375081546,-0.2311959144261539,-0.25613780570789546,-0.11631397739345892,-0.040992993923278064
169.0732575085256,-3.8871644764231603,3.865593659251953,-0.22205112897915913,-0.24576086655836807,-0.10838525021930664,-0.035695404554760675
169.17325750852558,-3.9099115155721713,3.840839095573344,-0.23288965400108919,-0.24933040701384393,-0.10838525021930664,-0.035695404554760675
169.27325750852557,-3.9442123911588123,4.110707172461974,-0.2444725316912816,-0.013850009366479338,-0.10639350273228647,0.048973667523107174
169.37325750852557,-3.9691916118416004,4.109567039862942,-0.2551118819645096,-0.0089526426141689,-0.10639350273228647,0.048973667523107174
169.47325750852556,-3.8836191123759507,3.8686286149915308,-0.1728108065613056,-0.201692691250374,-0.07276740525264344,-0.021856525849897147
169.57325750852556,-4.003054680587573,3.558527959821348,-0.26585229280109246,-0.44504710741519476,-0.10407745560428426,-0.10906160369367784
169.67325750852555,-3.9786631579859595,3.59981727196858,-0.2333922348392624,-0.3849606561341566,-0.08857397545910552,-0.08362895809464951
169.77325750852555,-4.256578722752026,3.526356851993177,-0.46130404829160465,-0.42272314448823484,-0.1699470015588409,-0.09444452714739132
169.87325750852554,-4.522907129112926,3.423721465515505,-0.6606062880254425,-0.48133831768352003,-0.23579595072930296,-0.1120377741286164
169.97325750852553,-4.590146737669113,3.3750274448765127,-0.6841858830983715,-0.492542095096381,-0.23579595072930296,-0.1120377741286164
170.07325750852553,-4.556613352936497,3.696803909441588,-0.6184155243800168,-0.19949569699595246,-0.2025177264201915,-0.003341685892185156
170.17325750852552,-4.619467494006596,3.676837631312533,-0.6386672970220348,-0.19982986558517096,-0.2025177264201915,-0.003341685892185156
170.27325750852552,-4.390367474552492,3.8276000246892803,-0.40753632807282936,-0.058890710311063986,-0.1096844961917887,0.04752786025846301
170.3732575085255,-4.431669529840732,3.8219485929594663,-0.4185047776920076,-0.05413792428521796,-0.1096844961917887,0.04752786025846301
170.4732575085255,-4.256358237105129,3.5074026230853796,-0.24820522292583766,-0.3038162447550597,-0.044101100975851404,-0.0436560341674657
170.5732575085255,-4.097146713581395,3.5038601048942475,-0.097382225412524,-0.2856685734648747,0.012570275897324769,-0.03551532130705912
170.6732575085255,-4.159130403399028,3.8138985198340896,-0.139665706655491,-0.010675614617786886,-0.003176708514042583,0.06427259496788121
170.7732575085255,-4.284978129689733,3.5982900124026918,-0.2364032741267291,-0.18709101246525897,-0.03899490765734205,-0.002993183580910483
170.87325750852548,-4.490861513511112,3.457065312749654,-0.39160317207773593,-0.2879592058772522,-0.09364525209544874,-0.038977368093268426
170.97325750852548,-4.53049005697936,3.428074505321464,-0.40096769728728027,-0.29185694268657886,-0.09364525209544874,-0.038977368093268426
171.07325750852547,-4.694476224867972,3.3484797790079206,-0.5125061667506285,-0.33618371000513425,-0.13046266986732125,-0.053235749792995266
171.17325750852547,-4.746379154892368,3.3145952292584444,-0.5255524337373599,-0.3415072849844335,-0.13046266986732125,-0.053235749792995266
171.27325750852546,-4.192396367658991,3.5036505599463874,-0.025082945901667007,-0.16308185583363463,0.0576069851306507,0.01261316404928298
171.37325750852546,-4.194616627323504,3.4874054401832715,-0.019322247388602266,-0.16182053942870642,0.0576069851306507,0.01261316404928298
171.47325750852545,-4.1442472950097935,3.7480440596946587,0.02974526204146264,0.06704911378204129,0.0732758351827266,0.09418600967849444
171.57325750852544,-4.186844334940891,3.7310581236339777,-0.0016298381430996543,0.05636385107306999,0.059146298807477356,0.086916383274652
171.67325750852544,-4.0746992886025915,3.7601272288521224,0.09752167460086798,0.08396431298059996,0.0928671440678138,0.09369055267197234
171.77325750852543,-3.777134336045288,3.8316167572185797,0.3544822714564581,0.1466253931279488,0.18487459365496545,0.11329641149516101
171.87325750852543,-3.8968384228628983,3.6042796084302835,0.24325412502561378,-0.041183576303576705,0.1380201920013905,0.04204226197461028
171.97325750852542,-3.871822909400332,3.6003714621097993,0.25705614422575207,-0.036979350106115916,0.1380201920013905,0.04204226197461028
172.07325750852542,-4.0562787237876385,3.2483674819223185,0.09411557580296713,-0.3208323826580704,0.07373530638134149,-0.061607285262157946
172.1732575085254,-4.046498489675436,3.2159762072302023,0.10148910644110086,-0.32699311118428587,0.07373530638134149,-0.061607285262157946
172.2732575085254,-3.5220488104602867,3.105662305858658,0.5450751662705495,-0.3992158113821322,0.2339318919751201,-0.08598668204384477
172.3732575085254,-3.4663716343733593,3.0653107913102278,0.5684683554680602,-0.4078144795865162,0.2339318919751201,-0.08598668204384477
172.4732575085254,-3.578722639322965,2.936052053927773,0.450012303785047,-0.48882429690164547,0.18260917368032403,-0.11193834975460082
172.5732575085254,-3.9407899362686463,3.2580690368165333,0.12454893068062464,-0.1909444583071679,0.05712230585561254,-0.00017578632855737297
172.67325750852538,-3.9509615465840464,3.554737064245932,0.11118955438135071,0.06865537309061222,0.05022469087122561,0.09283360302744875
172.77325750852538,-4.394696932340682,3.6640562597121233,-0.27605629715597924,0.1647292661235653,-0.09549777266406789,0.12476345011459938
172.87325750852537,-4.566914062550159,3.825727588265944,-0.4053960543675771,0.29589644132269804,-0.138766994032673,0.16723250495675995
172.97325750852536,-4.608147502957078,3.856153394922996,-0.4192727537708436,0.31261969181837307,-0.138766994032673,0.16723250495675995
173.07325750852536,-4.447973898145456,3.6115188835727925,-0.26319774913886934,0.10243917634839661,-0.07696211215385393,0.08607719137461448
173.17325750852535,-4.47467848362011,3.6221931871645046,-0.2708939603542543,0.11104689548585757,-0.07696211215385393,0.08607719137461448
173.27325750852535,-3.8021868357858266,3.519556835459866,0.31365526234454655,0.02593311176220435,0.1400172454530917,0.05253445832949418
173.37325750852534,-3.770121223324108,3.5224128189277337,0.3276569868898549,0.03118655759515347,0.1400172454530917,0.05253445832949418
173.47325750852534,-3.943804221593593,3.04105161924703,0.16918534249808337,-0.36221720403484403,0.07761439513868351,-0.09034152030374606
173.57325750852533,-3.7621495204156283,3.054270196487002,0.3154097750869125,-0.329738626786578,0.12816443393198884,-0.07533032274813034
173.67325750852532,-3.677373835500638,3.041259136092165,0.37200430101254206,-0.3205487936338522,0.14399761294776675,-0.06933926679484607
173.77325750852532,-3.521199718419712,3.2469330512958585,0.48833013271752423,-0.12488670468229898,0.1818617694943951,0.0051948444992682835
173.8732575085253,-3.616190504665386,3.3589250007021545,0.3862285861548544,-0.02219433829685386,0.13841278376250357,0.04175354714218241
173.9732575085253,-3.5768755821310902,3.35691433460818,0.40006986453110394,-0.018018983582635855,0.13841278376250357,0.04175354714218241
174.0732575085253,-3.657510912908313,3.4107144017752153,0.31173575461834047,0.029973619133236644,0.10112321688624172,0.05699139825237775
174.1732575085253,-3.62583172136205,3.4139967206798008,0.32184807630696405,0.0356727589584741,0.10112321688624172,0.05699139825237775
174.2732575085253,-3.5156374404211452,2.899503069688732,0.3938706739614799,-0.3860001117092237,0.12278212997050844,-0.09649317154604957
174.37325750852528,-3.4756364623751472,2.8604205926600814,0.40614888695853,-0.39564942886382815,0.12278212997050844,-0.09649317154604957
174.47325750852528,-3.500841121785528,3.031406946832493,0.3631142382331635,-0.2317426204173138,0.10276930368965592,-0.03429187765961289
174.57325750852527,-3.5267934018594946,3.0973466744734313,0.3205012309979431,-0.16088177206962975,0.08346025927335733,-0.007428257651509153
174.67325750852527,-3.67127785896644,2.857867528244211,0.18155620956530408,-0.34526337915012106,0.030189645190276136,-0.07321782308407951
174.77325750852526,-3.9537639141009464,2.9484038596072497,-0.07468598764760341,-0.2458486546174459,-0.06612236994402473,-0.033949971378667634
174.87325750852526,-4.193410993932118,2.7880047557999075,-0.27398694090846437,-0.3606029190224809,-0.135723233027833,-0.07379567328194814
174.97325750852525,-4.221488304188102,2.751575485531252,-0.2875592642112469,-0.36798248635067526,-0.135723233027833,-0.07379567328194814
175.07325750852524,-3.920233289634743,3.1057392633155585,-0.02320252871044695,-0.05344611038197071,-0.03443691397367807,0.041626308797013054
175.17325750852524,-3.922725727075656,3.100602783821347,-0.02664622010781456,-0.04928347950226964,-0.03443691397367807,0.041626308797013054
175.27325750852523,-3.9404134018988253,3.214888223109327,-0.04548279439258055,0.04900367587095332,-0.04086532828562394,0.07430497535964276
175.37325750852523,-3.9451660079795112,3.2201601155732207,-0.04956932722114271,0.05643417340691717,-0.04086532828562394,0.07430497535964276
175.47325750852522,-3.8995399634022303,3.150785577025177,-0.0113700806746518,0.0018636793729173203,-0.02556584752376913,0.05208425324699445
175.57325750852522,-3.843667362016397,2.9964688800623387,0.03421148424572776,-0.12169896121251728,-0.007991582304087488,0.005520034360095717
175.6732575085252,-3.870205441204192,3.1510865693741303,0.008508154312504968,0.015961034594112133,-0.01699865172609373,0.05463970575555236
175.7732575085252,-3.963992857541901,3.2641532050852256,-0.07468965478772022,0.11605093933803753,-0.047274039379172086,0.08945214082957302
175.8732575085252,-4.050052865783427,3.29097273815372,-0.14453760641379715,0.13711947672472213,-0.07079615809067652,0.0937900141740011
175.9732575085252,-4.064860607215259,3.3051536358970615,-0.1516172222228644,0.14649847814212172,-0.07079615809067652,0.0937900141740011
176.0732575085252,-3.7249883447617456,3.2698761869977147,0.13980810143738176,0.11595481733736006,0.03793983261257393,0.0798902098147193
176.17325750852518,-3.7108178354549453,3.2818711197805235,0.14360208469863894,0.12394383831883153,0.03793983261257393,0.0798902098147193
176.27325750852518,-3.5374517446007556,3.523384164567925,0.2856422522122986,0.32057627662846744,0.08966885414451886,0.1476575039049051
176.37325750852517,-3.508439175108805,3.5561800797502943,0.29460913762675,0.3353420270189571,0.08966885414451886,0.1476575039049051
176.47325750852517,-3.4995334354391003,3.357545662526755,0.2860883820005191,0.15856302973371514,0.08334162431471252,0.07900919876457815
176.57325750852516,-3.452647573253155,3.4687719882805395,0.3094698160261023,0.24548794461605658,0.08883507924698653,0.10758464662391415
176.67325750852515,-3.6771904014301406,3.41714730538469,0.10531924976766707,0.19317524677130182,0.011787233358349497,0.08498906389083316
176.77325750852515,-3.8093788713727923,3.1785463089015007,-0.016567319208943193,-0.018169174819542958,-0.03392986546232823,0.004109735794362385
176.87325750852514,-3.8089820282825912,3.2215699786883287,-0.0181125845902197,0.019037441397608504,-0.03326245218841782,0.01727566736595821
176.97325750852514,-3.810959599002555,3.2235601011649195,-0.021438829809061293,0.020765008134204226,-0.03326245218841782,0.01727566736595821
177.07325750852513,-3.811993479635083,3.145770833357952,-0.026954872074989398,-0.04448271044681386,-0.03493641215944439,-0.007063617327657104
177.17325750852513,-3.814863648903379,3.141287244226633,-0.030448513290933638,-0.04518907217957953,-0.03493641215944439,-0.007063617327657104
177.27325750852512,-3.9424180763270438,3.032153207664934,-0.13593195178910342,-0.13384033554538957,-0.07140627300155981,-0.039132027265911785
177.3732575085251,-3.956368302870961,3.0185735139740664,-0.143072579089259,-0.13775353827198053,-0.07140627300155981,-0.039132027265911785
177.4732575085251,-3.692474812684199,2.9746834757361844,0.08171548050505764,-0.16627241715613492,0.01250819589751316,-0.04795053051244047
177.5732575085251,-3.546199636274599,3.28823607956318,0.19926557140855847,0.10385838326845803,0.05496671082549141,0.05146395013483829
177.6732575085251,-3.6191626834697135,3.099971326470395,0.1272141215246312,-0.054534839309384686,0.026919950286732906,-0.007124996365538747
177.7732575085251,-3.711540289746485,3.091480530077154,0.03920247074418603,-0.05780169407955876,-0.006775232541323527,-0.008064731623374769
177.87325750852509,-3.9947651404132754,2.8395131086425454,-0.20009311161554486,-0.26068595711261167,-0.09296619169946618,-0.08037063951075316
177.97325750852508,-4.015239282533326,2.813042659733732,-0.20938973078549095,-0.2687230210636865,-0.09296619169946618,-0.08037063951075316
178.07325750852507,-4.040531386619224,2.997594446321378,-0.22494911853679042,-0.1019285565878676,-0.09605261552245677,-0.017528755312270283
178.17325750852507,-4.063506561550515,2.9873139468860304,-0.23455438008903556,-0.10368143211909453,-0.09605261552245677,-0.017528755312270283
178.27325750852506,-3.538026997294677,2.950946969398832,0.22245543957877842,-0.12442643178586775,0.07538876215333813,-0.02368175455976868
178.37325750852506,-3.515404509526034,2.938385917447447,0.2299943157941118,-0.1267946072418445,0.07538876215333813,-0.02368175455976868
178.47325750852505,-3.698519628113397,2.66370608464228,0.06560727865391627,-0.3445368756475228,0.013183987735650042,-0.10087033151913351
178.57325750852505,-3.9740434483286626,2.4392693707309303,-0.17078538522756956,-0.5122797685539136,-0.07359951959862909,-0.15787943103515806
178.67325750852504,-4.04312363034674,2.609109938847223,-0.22112409902787805,-0.34565886499686943,-0.08914361044888774,-0.09253048216200077
178.77325750852503,-3.7591181664157247,2.399630027466476,0.03419682656246963,-0.5033653273884018,0.009016239578941265,-0.14714579585595822
178.87325750852503,-3.6141202622563915,2.2322685258650354,0.1527266046395976,-0.6135491965415535,0.05150457194117545,-0.18130587666885836
178.97325750852502,-3.5985900789327268,2.170007076827539,0.15787706183371486,-0.6316797842084383,0.05150457194117545,-0.18130587666885836
179.07325750852502,-3.623232672788485,2.3519907257521933,0.13004127330494417,-0.4492479390905819,0.0398081739947495,-0.10989429826578959
179.173257508525,-3.6100295045880175,2.3065164603518085,0.1340220907044189,-0.46023736891716027,0.0398081739947495,-0.10989429826578959
179.273257508525,-3.6525377954106006,2.4126337756373815,0.09072766929198517,-0.34397456109412705,0.02254369262369466,-0.06381045549989374
179.373257508525,-3.643352310018284,2.377917267250471,0.09298203855435451,-0.3503556066441161,0.02254369262369466,-0.06381045549989374
179.473257508525,-3.8710621902219238,2.1560515171308716,-0.10219162967711,-0.5101250959552365,-0.04888804383519607,-0.11878380686771481
179.573257508525,-3.875413043040727,2.035397595742978,-0.10193045719938679,-0.5794544895703924,-0.04700789130992727,-0.13955836302709113
179.67325750852498,-3.8906905128872604,2.2108658013116442,-0.11066777221729442,-0.4009268008290057,-0.048467778064009995,-0.07060010652708194
179.77325750852498,-3.8361480316479324,2.300086883715481,-0.058755312695662594,-0.29764389273721137,-0.02738248587132554,-0.0300054650593099
179.87325750852497,-3.6878232157201802,2.272236558415236,0.06677609267503101,-0.2989498944205917,0.018949650619887123,-0.029399136172161684
179.97325750852497,-3.681050858199578,2.242194573292318,0.06867105773701962,-0.30188980803780774,0.018949650619887123,-0.029399136172161684
180.07325750852496,-3.6552924929227104,2.2136693756796277,0.08460221963037289,-0.30175885517513096,0.023591987818443287,-0.027871021743551265
180.17325750852496,-3.6467143110205815,2.1833541350533983,0.08696141841221708,-0.3045459573494859,0.023591987818443287,-0.027871021743551265
180.27325750852495,-3.661595539214823,1.900670303710453,0.07101777762503131,-0.5124106008129877,0.01737359195554517,-0.10074217264756258
180.37325750852494,-3.6544068934925424,1.8489255327659195,0.07275513682058572,-0.5224848180777434,0.01737359195554517,-0.10074217264756258
180.47325750852494,-3.7033879360164463,2.160607816592632,0.027580662319410216,-0.23284483057974806,0.00040035053528985134,0.00667331379798089
180.57325750852493,-3.647168064556001,2.313427728093647,0.07266044777104154,-0.08567748166973295,0.016843453636499337,0.05964840838427977
180.67325750852493,-3.7013173992364083,2.451598144223048,0.02315382127879078,0.0406884453630279,-0.0016707399735564309,0.10278274411053623
180.77325750852492,-3.5772835961911214,2.4049761693921705,0.12790628100112436,0.007392872712054984,0.03730545368977069,0.0867521304542001
180.87325750852492,-3.6395471270178934,2.2359832708334695,0.06910431280684912,-0.12363204460622408,0.014718155248586103,0.036765713153324775
180.9732575085249,-3.632563104960966,2.223803894938614,0.07057612833170765,-0.11995547329089182,0.014718155248586103,0.036765713153324775
181.0732575085249,-3.985616612105003,2.2334568264346943,-0.22926844455788462,-0.09714089382325411,-0.09471487165945966,0.044027514544742026
181.1732575085249,-4.009017030919088,2.223962874625093,-0.23873993172383004,-0.09273814236878015,-0.09471487165945966,0.044027514544742026
181.2732575085249,-3.672330210883362,2.056988684431634,0.052141910791745356,-0.22631666849947657,0.013896190826076155,-0.007716410491078823
181.3732575085249,-3.6670465388500575,2.034318435529232,0.05353152987435289,-0.22708830954858442,0.013896190826076155,-0.007716410491078823
181.47325750852488,-3.7274458756507682,1.732617058975932,0.00011742712375077213,-0.4572742095202731,-0.005932426566935538,-0.08993688531680331
181.57325750852488,-3.780901330880055,1.9029014899915746,-0.045496805478086176,-0.286160930771465,-0.022368680608077333,-0.02480935980074507
181.67325750852487,-3.8699440995283814,2.2181077528224096,-0.11797084829295315,-0.0058534041370740955,-0.04777129761317869,0.07650112562902497
181.77325750852486,-3.532807237739877,2.4238413973989115,0.17821331665365914,0.17704309904732243,0.06403176986817764,0.140973449570321
181.87325750852486,-3.6144540566627015,2.924008474555964,0.10168245716513302,0.5866463770472119,0.03407526042719579,0.28249031548417836
181.97325750852485,-3.604115434644053,2.9840855638381023,0.10508998320785241,0.6148954085956281,0.03407526042719579,0.28249031548417836
182.07325750852485,-4.131193664012027,2.6739156726027398,-0.341362569311099,0.3336447286061185,-0.1293044879101362,0.17081682569195578
182.17325750852484,-4.165976443382686,2.7081342295918094,-0.3542930181021119,0.3507264111753131,-0.1293044879101362,0.17081682569195578
182.27325750852484,-4.020642622371415,2.6726535407596725,-0.21077243210917077,0.3058990800655533,-0.07116016948566062,0.14772870369154367
182.37325750852483,-4.04207566642976,2.703982092284684,-0.2178884490577364,0.3206719504347068,-0.07116016948566062,0.14772870369154367
182.47325750852482,-4.00836286158167,2.4702994632719673,-0.17849725647684314,0.11628229835476211,-0.054333325743716104,0.06918237991722756
182.57325750852482,-4.088444437734714,2.384388649042343,-0.23613188862412954,0.041755292752215116,-0.07339096579312032,0.03973139720192083
182.6732575085248,-4.240751196180668,2.5691945572316994,-0.3502873624452205,0.1940771543866382,-0.11202315067799908,0.09287812352451202
182.7732575085248,-4.367061873486641,2.38467205547565,-0.4396852235546148,0.029430667237555747,-0.14107174285366503,0.028888511744733253
182.8732575085248,-4.2877966775063205,2.6361012867480276,-0.35078666506145,0.2361991526910429,-0.10386515871128704,0.10183914144606411
182.9732575085248,-4.32339466980602,2.6602303977243604,-0.3611731809325781,0.24638306683564876,-0.10386515871128704,0.10183914144606411
183.0732575085248,-3.8251914081257694,2.584209216137289,0.07565650269788643,0.17314061849583218,0.05849960860635964,0.07187199346561962
183.17325750852478,-3.8173332598129495,2.601882637954199,0.08150646355852206,0.18032781784239374,0.05849960860635964,0.07187199346561962
183.27325750852478,-3.7946378538938257,2.4231710556828947,0.10529657671751069,0.017145077561184118,0.06671336140810216,0.008472926991546434
183.37325750852477,-3.783774629415035,2.424927928073971,0.11196791285832053,0.017992370260338713,0.06671336140810216,0.008472926991546434
183.47325750852477,-3.770444677085266,2.734707490484079,0.12013760070225261,0.27209062292238195,0.06725548230147939,0.09923630968441775
183.57325750852476,-3.6015301224239313,2.615215740578131,0.25876836212217996,0.1595388960246834,0.11541141125635229,0.0549486448887755
183.67325750852476,-3.6975366914406558,2.433327743756304,0.16837598804284887,0.002144727016467153,0.07854520677520768,-0.003407226145229335
183.77325750852475,-3.30133158042939,1.933466603131051,0.5028789225880252,-0.42373236009366627,0.19989069305358353,-0.15996005580554692
