时间(s),X坐标(m),Y坐标(m)
288.4000000008468,-1.2349805822298658,2.391121335304427
288.5000000008468,-1.2357665470214414,2.3859689293326607
288.6000000008468,-1.2365422415240552,2.380814663915452
288.70000000084684,-1.2373076614470464,2.3756585595263076
288.80000000084686,-1.2380628025365281,2.3705006366475234
288.9000000008469,-1.2388076605766851,2.365340915770372
289.0000000008469,-1.2395422314034046,2.36017941739827
289.10000000084693,-1.240266510875781,2.355016162040006
289.20000000084696,-1.2409804949142593,2.3498511702184945
289.300000000847,-1.2416841794625086,2.3446844624619585
289.400000000847,-1.2423775605160197,2.3395160593103084
289.500000000847,-1.2430606341084642,2.334345981312022
289.60000000084705,-1.2437333963104449,2.3291742490237506
289.70000000084707,-1.2443958432403992,2.32400088301265
289.8000000008471,-1.2450479710537272,2.3188259038539307
289.9000000008471,-1.245689775944097,2.313649332131023
290.00000000084714,-1.246321254157137,2.3084711884384674
290.10000000084716,-1.2469424019618016,2.303291493375717
290.2000000008472,-1.2475532156887035,2.2981102675551157
290.3000000008472,-1.248153691691798,2.2929275315938566
290.4000000008472,-1.2487438263771122,2.2877433061197765
290.50000000084725,-1.2493236161890395,2.2825576117685213
290.6000000008473,-1.2498930576090799,2.2773704691831753
290.7000000008473,-1.2504521471667975,2.272181899016371
290.8000000008473,-1.251000881428895,2.266991921928056
290.90000000084734,-1.2515392570005237,2.2618005585856276
291.00000000084736,-1.2520672705390379,2.256607829666554
291.1000000008474,-1.2525849187252254,2.2514137558527505
291.2000000008474,-1.2530921983018097,2.246218357837794
291.30000000084743,-1.2535891060349627,2.2410216563196435
291.40000000084746,-1.254075638743162,2.2358236720058597
291.5000000008475,-1.2545517932834263,2.2306244256110457
291.6000000008475,-1.2550175665500425,2.2254239378564975
291.7000000008475,-1.2554729554855697,2.220222229472097
291.80000000084755,-1.255917957069861,2.215019321194297
291.90000000084757,-1.2563525683213836,2.2098152337662342
292.0000000008476,-1.2567767863110364,2.2046099879400796
292.1000000008476,-1.2571906081332482,2.199403604471979
292.20000000084764,-1.2575940309446363,2.194196104128494
292.30000000084766,-1.2579870519253604,2.1889875076800953
292.4000000008477,-1.258369668308101,2.1837778359058166
292.5000000008477,-1.258741877364232,2.178567109590963
292.60000000084773,-1.2591036764025505,2.173355349526785
292.70000000084775,-1.259455062780313,2.1681425765121567
292.8000000008478,-1.2597960338922156,2.162928811351776
292.9000000008478,-1.2601265871717167,2.1577140748562496
293.0000000008478,-1.2604467201049032,2.1524983878441635
293.10000000084784,-1.260756430201483,2.1472817711376084
293.20000000084787,-1.2610557150335833,2.142064245567857
293.3000000008479,-1.261344572196963,2.1368458319696186
293.4000000008479,-1.2616229993400938,2.1316265511851107
293.50000000084793,-1.261890994150279,2.12640642406204
293.60000000084796,-1.262148554352375,2.121185471453316
293.700000000848,-1.2623956777198737,2.115963714218502
293.800000000848,-1.2626323620638367,2.1107411732222388
293.900000000848,-1.2628586052342174,2.1055178693342986
294.00000000084805,-1.2630744051337786,2.100293823431376
294.10000000084807,-1.2632797596889813,2.095069056393198
294.2000000008481,-1.2634746668889156,2.0898435891074225
294.3000000008481,-1.2636591247463818,2.0846174424646744
294.40000000084814,-1.2638331313270612,2.079390637362031
294.50000000084816,-1.2639966847355928,2.074163194701284
294.6000000008482,-1.2641497831142825,2.0689351353886707
294.7000000008482,-1.2642924246542242,2.0637064803361067
294.80000000084823,-1.2644246075842007,2.0584772504598337
294.90000000084825,-1.2645463301720046,2.0532474666804497
295.0000000008483,-1.2646575907383928,2.0480171499244184
295.1000000008483,-1.2647583876278894,2.0427863211207598
295.2000000008483,-1.2648487192478306,2.037555001205169
295.30000000084834,-1.2649285840293292,2.03232321111583
295.40000000084837,-1.26499798045653,2.0270909717963237
295.5000000008484,-1.2650569070526454,2.021858304194167
295.6000000008484,-1.265105362378659,2.0166252292605655
295.70000000084843,-1.2651433450444713,2.0113917679514257
295.80000000084846,-1.2651708536977704,2.0061579412262254
295.9000000008485,-1.2651878870253574,2.0009237700480176
296.0000000008485,-1.2651944437671356,1.9956892753846587
296.1000000008485,-1.2651905226868378,1.9904544782060887
296.20000000084855,-1.2651761226111637,1.9852193994876584
296.30000000084857,-1.2651512423906497,1.9799840602067336
296.4000000008486,-1.2651158809289889,1.9747484813450162
296.5000000008486,-1.265070037169036,1.969512683887361
296.60000000084864,-1.265013710091505,1.964276688821553
296.70000000084866,-1.2649468987261405,1.9590405171390985
296.8000000008487,-1.2648696021405579,1.953804189834315
296.9000000008487,-1.2647818194415716,1.9485677279043134
297.00000000084873,-1.2646835497892177,1.9433311523499484
297.10000000084875,-1.2645747923674096,1.9380944841736791
297.2000000008488,-1.2644555464231588,1.9328577443821087
297.3000000008488,-1.2643258112273625,1.9276209539833777
297.4000000008488,-1.2641855861041824,1.922384133988896
297.50000000084884,-1.2640348704170186,1.9171473054124466
297.60000000084887,-1.2638736635672023,1.9119104892699843
297.7000000008489,-1.263701965005187,1.9066737065801997
297.8000000008489,-1.263519774219371,1.9014369783638387
297.90000000084893,-1.2633270907374208,1.896200325643651
298.00000000084896,-1.2631239141403188,1.8909637694450572
298.100000000849,-1.2629102440329643,1.8857273307946039
298.200000000849,-1.262686080083461,1.8804910307217295
298.300000000849,-1.2624514219838372,1.8752548902569313
298.40000000084905,-1.2622062694794722,1.8700189304328994
298.50000000084907,-1.261950622355047,1.8647831722839057
298.6000000008491,-1.2616844804332321,1.859547636845639
298.7000000008491,-1.2614078435858898,1.8543123451555399
298.80000000084914,-1.2611207117228824,1.8490773182523395
298.90000000084916,-1.2608230847933952,1.8438425771759857
299.0000000008492,-1.2605149627999994,1.8386081429680345
299.1000000008492,-1.2601963457692156,1.833374036670688
299.20000000084923,-1.2598672337908567,1.828140279327764
299.30000000084925,-1.2595276269786884,1.8229068919836569
299.4000000008493,-1.259177525499888,1.817673895683893
299.5000000008493,-1.2588169295609768,1.8124413114747924
299.6000000008493,-1.2584458394065088,1.807209160403325
299.70000000084934,-1.2580642553302888,1.801977463517225
299.80000000084937,-1.2576721776641584,1.7967462418647568
299.9000000008494,-1.2572696067793214,1.7915155164946155
300.0000000008494,-1.2568565431004195,1.7862853084560313
300.10000000084943,-1.2564329870760655,1.7810556387983993
300.20000000084946,-1.255998939218216,1.775826528571458
300.3000000008495,-1.2555544000628018,1.7705979988250435
300.4000000008495,-1.25509937019921,1.7653700706090507
300.5000000008495,-1.2546338502562029,1.7601427649733816
300.60000000084955,-1.2541578409006007,1.7549161029678269
300.70000000084957,-1.2536713428485045,1.7496901056419516
300.8000000008496,-1.2531743568540814,1.7444647940450861
300.9000000008496,-1.252666883710884,1.7392401892261982
301.00000000084964,-1.2521489242659292,1.734016312233717
301.10000000084966,-1.2516204793902186,1.7287931841157578
301.2000000008497,-1.2510815500181276,1.7235708259195146
301.3000000008497,-1.2505321371080158,1.7183492586917974
301.40000000084973,-1.2499722416717207,1.7131285034783978
301.50000000084975,-1.24940186476047,1.7079085813243209
301.6000000008498,-1.2488210074635624,1.7026895132736972
301.7000000008498,-1.2482296709195884,1.697471320369444
301.8000000008498,-1.24762785630521,1.692254023653478
301.90000000084984,-1.2470155648364818,1.6870376441665642
302.00000000084987,-1.2463927977829388,1.6818222029478616
302.1000000008499,-1.2457595564381017,1.6766077210357302
302.2000000008499,-1.2451158421588673,1.6713942194663312
302.30000000084993,-1.2444616563261173,1.6661817192749588
302.40000000084996,-1.2437970003742076,1.6609702414948178
302.50000000085,-1.2431218757768834,1.655759807157537
302.60000000085,-1.2424362840459588,1.6505504372931072
302.70000000085,-1.2417402267425381,1.6453421529293166
302.80000000085005,-1.2410337054657874,1.6401349750921863
302.90000000085007,-1.2403167218542568,1.6349289248057945
303.0000000008501,-1.2395892775999586,1.6297240230915355
303.1000000008501,-1.2388513744188858,1.6245202909695253
303.20000000085014,-1.2381030140903884,1.6193177494564108
303.30000000085016,-1.2373441984177935,1.6141164195674929
303.4000000008502,-1.2365749292578814,1.608916322314903
303.5000000008502,-1.2357952085068016,1.603717478708404
303.60000000085023,-1.235005038098752,1.598519909755356
303.70000000085025,-1.2342044200171935,1.593323636459929
303.8000000008503,-1.2333933562836301,1.588128679823765
303.9000000008503,-1.2325718489589246,1.5829350608457693
304.0000000008503,-1.2317399001573688,1.5777428005210887
304.10000000085034,-1.2308975120172156,1.5725519198431064
304.20000000085037,-1.230044686740029,1.5673624398004633
304.3000000008504,-1.2291814265513312,1.56217438137997
304.4000000008504,-1.2283077337300554,1.5569877655642026
304.50000000085043,-1.2274236105944722,1.551802613332578
304.60000000085046,-1.2265290595008613,1.5466189456613424
304.7000000008505,-1.2256240828547182,1.5414367835225566
304.8000000008505,-1.2247086830995486,1.5362561478849908
304.9000000008505,-1.2237828627181764,1.5310770597138887
305.00000000085055,-1.2228466242467992,1.5258995399696604
305.10000000085057,-1.2218999702455484,1.5207236096104726
305.2000000008506,-1.2209429033377912,1.51554928958848
305.3000000008506,-1.2199754261708258,1.5103766008535262
305.40000000085064,-1.2189975414452936,1.5052055643501403
305.50000000085066,-1.2180092519011283,1.5000362010189
305.6000000008507,-1.217010560316226,1.4948685317964512
305.7000000008507,-1.2160014695176298,1.4897025776142687
305.80000000085073,-1.2149819823703358,1.4845383593997685
305.90000000085075,-1.2139521017786044,1.4793758980760519
306.0000000008508,-1.2129118306999902,1.4742152145603113
306.1000000008508,-1.2118611721159485,1.4690563297670156
306.2000000008508,-1.2108001290710724,1.463899264603349
306.30000000085084,-1.2097287046338492,1.4587440399737037
306.40000000085087,-1.2086469019260222,1.4535906767760838
306.5000000008509,-1.207554724108559,1.4484391959037524
306.6000000008509,-1.2064521743803192,1.443289618245279
306.70000000085093,-1.2053392559892284,1.4381419646830738
306.80000000085096,-1.2042159722211063,1.4329962560947234
306.900000000851,-1.2030823264009594,1.4278525133527085
307.000000000851,-1.2019383219069824,1.4227107573225315
307.100000000851,-1.2007839621412248,1.4175710088664908
307.20000000085105,-1.199619250568757,1.412433288838327
307.30000000085107,-1.1984441906784973,1.407297618088508
307.4000000008511,-1.1972587860125032,1.4021640174600438
307.5000000008511,-1.1960630401519756,1.3970325077904175
307.60000000085114,-1.1948569567159373,1.3919031099116537
307.70000000085116,-1.193640539372368,1.3867758446486276
307.8000000008512,-1.192413791827049,1.3816507328206318
307.9000000008512,-1.1911767178248618,1.3765277952410628
308.00000000085123,-1.1899293211637652,1.3714070527152704
308.10000000085125,-1.1886716056655158,1.3662885260449185
308.2000000008513,-1.1874035752147343,1.3611722360218463
308.3000000008513,-1.1861252337198291,1.3560582034341397
308.4000000008513,-1.1848365851422284,1.350946449061359
308.50000000085134,-1.1835376334824068,1.345836993676747
308.60000000085137,-1.182228382778559,1.340729858047328
308.7000000008514,-1.1809088371177092,1.335625062931992
308.8000000008514,-1.1795790006245874,1.3305226290832852
308.90000000085143,-1.1782388774629202,1.325422577247072
309.00000000085146,-1.1768884718493693,1.3203249281600986
309.1000000008515,-1.1755277880243282,1.315229702554948
309.2000000008515,-1.1741568302908814,1.3101369211531138
309.3000000008515,-1.1727756029758347,1.305046604671857
309.40000000085155,-1.1713841104588578,1.2999587738188447
309.50000000085157,-1.1699823571585548,1.2948734492946428
309.6000000008516,-1.16857034753114,1.2897906517928368
309.7000000008516,-1.1671480860815133,1.2847104019978965
309.80000000085164,-1.1657155773521675,1.2796327205871862
309.90000000085166,-1.1642728259244697,1.2745576282306033
310.0000000008517,-1.162819836432555,1.269485145587866
310.1000000008517,-1.161356613534215,1.2644152933140491
310.20000000085173,-1.1598831619497378,1.259348092051873
310.30000000085175,-1.158399486423058,1.254283562439348
310.4000000008518,-1.156905591750796,1.2492217251038251
310.5000000008518,-1.1554014827683772,1.2441626006647715
310.6000000008518,-1.1538871643487125,1.239106209733921
310.70000000085184,-1.1523626414132324,1.2340525729129075
310.80000000085187,-1.1508279189208275,1.2290017107955002
310.9000000008519,-1.1492830018691307,1.2239536439672198
311.0000000008519,-1.1477278953083623,1.218908393002342
311.10000000085194,-1.1461626043123132,1.2138659784700254
311.20000000085196,-1.1445871340170384,1.2088264209258184
311.300000000852,-1.1430014895821514,1.2037897409200822
311.400000000852,-1.1414056762197635,1.1987559589914554
311.500000000852,-1.1397996991806474,1.1937250956699081
311.60000000085205,-1.1381835637529172,1.1886971714769232
311.70000000085207,-1.1365572752730215,1.1836722069229053
311.8000000008521,-1.1349208391147276,1.178650222509643
311.9000000008521,-1.1332742606903898,1.1736312387298953
312.00000000085214,-1.1316175454647408,1.1686152760641169
312.10000000085216,-1.1299506989259902,1.1636023549871701
312.2000000008522,-1.1282737266243648,1.158592495959047
312.3000000008522,-1.1265866341335546,1.153585719434079
312.40000000085223,-1.1248894270795282,1.1485820458538225
312.50000000085225,-1.1231821111267557,1.1435814956503854
312.6000000008523,-1.1214646919768914,1.1385840892466317
312.7000000008523,-1.119737175379719,1.1335898470533752
312.8000000008523,-1.1179995671221832,1.128598789472062
312.90000000085234,-1.1162518730296505,1.1236109368943288
313.00000000085237,-1.1144940989796317,1.1186263096984512
313.1000000008524,-1.1127262508730116,1.113644928256638
313.2000000008524,-1.1109483346724205,1.108666812924985
313.30000000085244,-1.1091603563638461,1.1036919840534538
313.40000000085246,-1.1073623219853137,1.0987204619781719
313.5000000008525,-1.1055542376131728,1.0937522670250406
313.6000000008525,-1.1037361093607911,1.0887874195099707
313.7000000008525,-1.1019079433894383,1.083825939735844
313.80000000085255,-1.1000697458973696,1.0788678479954448
313.9000000008526,-1.0982215231210692,1.073913164570952
314.0000000008526,-1.096363281348935,1.0689619097301555
314.1000000008526,-1.0944950268926172,1.0640141037342827
314.20000000085264,-1.0926167661252109,1.059069766827219
314.30000000085266,-1.0907285054430458,1.054128919246223
314.4000000008527,-1.0888302512942447,1.049191581213699
314.5000000008527,-1.0869220101650543,1.044257772941032
314.60000000085273,-1.08500378857855,1.0393275146288876
314.70000000085275,-1.0830755931054625,1.0344008264639184
314.8000000008528,-1.0811374303533305,1.0294777286219385
314.9000000008528,-1.0791893069677232,1.0245582412673846
315.0000000008528,-1.0772312296458402,1.0196423845492575
315.10000000085284,-1.075263205108012,1.0147301786095284
315.20000000085287,-1.0732852401356943,1.00982164357159
315.3000000008529,-1.0712973415334557,1.0049167995517405
315.4000000008529,-1.0692995161573697,1.0000156666503701
315.50000000085294,-1.067291770901426,0.9951182649560812
315.60000000085296,-1.0652741126962466,0.9902246145460165
315.700000000853,-1.0632465485198463,0.9853347354823483
315.800000000853,-1.0612090853868383,0.9804486478156631
315.900000000853,-1.0591617303496514,0.9755663715844041
316.00000000085305,-1.0571044905120575,0.9706879268105373
316.1000000008531,-1.0550373730008262,0.9658133335085323
316.2000000008531,-1.0529603850034968,0.9609426116730424
316.3000000008531,-1.050873533730586,0.9560757812911593
316.40000000085314,-1.04877682644382,0.9512128623330344
316.50000000085316,-1.0466702704426192,0.9463538747562643
316.6000000008532,-1.0445538730628199,0.9414988385062422
316.7000000008532,-1.0424276416873621,0.9366477735124328
316.80000000085323,-1.0402915837355666,0.9318006996919834
316.90000000085325,-1.0381457066643387,0.9269576369491321
317.0000000008533,-1.035990017981618,0.9221186051706
317.1000000008533,-1.0338245252181975,0.9172836242351471
317.2000000008533,-1.0316492359652651,0.9124527140004948
317.30000000085334,-1.0294641578368415,0.9076258943163393
317.40000000085337,-1.027269298497834,0.9028031850143976
317.5000000008534,-1.0250646656506057,0.897984605913072
317.6000000008534,-1.0228502670337052,0.8931701768178273
317.70000000085344,-1.0206261104324836,0.8883599175172512
317.80000000085346,-1.0183922036684347,0.8835538477868738
317.9000000008535,-1.0161485546003917,0.8787519873885584
318.0000000008535,-1.013895171137891,0.8739543560656241
318.1000000008535,-1.0116320612131715,0.8691609735529673
318.20000000085355,-1.0093592328184626,0.8643718595632213
318.3000000008536,-1.0070766939686737,0.8595870338005327
318.4000000008536,-1.0047844527292618,0.8548065159500455
318.5000000008536,-1.0024825172028862,0.8500303256828321
318.60000000085364,-1.0001708955281408,0.8452584826562947
318.70000000085366,-0.9978495958901014,0.8404910065100117
318.8000000008537,-0.9955186265097379,0.8357279168697751
318.9000000008537,-0.9931779956451002,0.8309692333469567
319.00000000085373,-0.9908277116045842,0.8262149755333583
319.10000000085375,-0.9884677827191268,0.8214651630118999
319.2000000008538,-0.9860982173792334,0.8167198153420276
319.3000000008538,-0.983719023997928,0.8119789520742424
319.4000000008538,-0.9813302110384159,0.8072425927390207
319.50000000085384,-0.9789317870008347,0.8025107568520145
319.60000000085387,-0.9765237604209973,0.797783463914481
319.7000000008539,-0.9741061398808548,0.7930607334089133
319.8000000008539,-0.9716789339979914,0.7883425848032939
319.90000000085394,-0.9692421514267942,0.7836290375504347
320.00000000085396,-0.9667958008716203,0.778920111082559
320.100000000854,-0.9643398910591994,0.7742158248225537
320.200000000854,-0.961874430775378,0.7695161981686285
320.300000000854,-0.9593994288283514,0.7648212505095926
320.40000000085405,-0.9569148940761106,0.760131001213215
320.5000000008541,-0.9544208354132959,0.7554454696316935
320.6000000008541,-0.9519172617699453,0.7507646751021103
320.7000000008541,-0.9494041821218766,0.746088636941852
320.80000000085414,-0.9468816054802609,0.741417374453073
320.90000000085416,-0.9443495408927809,0.7367509069220124
321.0000000008542,-0.941807997456694,0.7320892536133112
321.1000000008542,-0.9392569842914498,0.7274324337818214
321.20000000085423,-0.9366965105751425,0.7227804666565214
321.30000000085425,-0.9341265855080332,0.7181333714565385
321.4000000008543,-0.9315472183397744,0.7134911673789518
321.5000000008543,-0.9289584183563679,0.7088538736045296
321.6000000008543,-0.926360194878923,0.7042215092982067
321.70000000085435,-0.9237525572739498,0.699594093604297
321.80000000085437,-0.9211355149430182,0.6949716456511672
321.9000000008544,-0.9185090773239026,0.6903541845505303
322.0000000008544,-0.9158732539035379,0.6857417293914982
322.10000000085444,-0.9132280541908628,0.6811342992529441
322.20000000085446,-0.9105734877529608,0.676531913186683
322.3000000008545,-0.9079095641788915,0.6719345902342291
322.4000000008545,-0.9052362931066831,0.667342349414049
322.5000000008545,-0.9025536842103978,0.6627552097275636
322.60000000085455,-0.8998617471989003,0.6581731901596499
322.7000000008546,-0.8971604918260578,0.6535963096736443
322.8000000008546,-0.8944499278804898,0.6490245872162281
322.9000000008546,-0.8917300651866995,0.6444580417166952
323.00000000085464,-0.8890009136179138,0.6398966920807436
